username,userlink,wbtext,time,likes,response,sentiment_category,sentiment_score
微笑02111983,https://weibo.com/6868076553,恭喜肖战,49分钟前,2,0,1,0.7932
兔子先生·1005,https://weibo.com/7303369476,恭喜肖战！恭喜光点！,51分钟前,5,0,1,0.7997
我的爱豆是肖战吖,https://weibo.com/7291331840,恭喜肖战！恭喜光点！,60分钟前,2,0,1,0.7997
I-am-locked-mn,https://weibo.com/2005828275,恭喜肖战,3月10日 12:06,3,0,1,0.7932
I-am-locked-mn,https://weibo.com/2005828275,恭喜肖战,3月10日 12:06,3,0,1,0.7932
一四到二五八,https://weibo.com/5611662791,牛掰上榜的所有的音乐人都优秀，为肖战的光点上榜骄傲,3月10日 11:33,3,0,1,0.9012
莪琅传说,https://weibo.com/3105895095,肖战牛逼！！🍻,3月10日 11:24,3,0,1,0.7932
hello魅儿,https://weibo.com/5499144778,恭喜光点，恭喜肖战，#肖战光点lFPl全球单曲榜第七#,3月10日 11:15,1,0,1,0.8622
alis影,https://weibo.com/7343295621,好优秀啊战战,3月10日 11:13,2,0,1,0.9206
WEobsession,https://weibo.com/1862969382,丢脸是真的丢脸。,3月10日 11:12,2,0,-1,0.1312
瑛瑛怪,https://weibo.com/6286318715,呃  用真金实银的榜单说话比用某些人的键盘说话更有力度,3月10日 10:44,1,0,1,0.7387
天天小可爱07,https://weibo.com/7459148100,恭喜肖战！,3月10日 00:41,2,0,1,0.8183
肖肖有钱happy,https://weibo.com/6851086096,此图是偷来的，给我把肖战牛逼打在脑袋上！！ 网页链接,3月10日 00:14,4,0,0,0.3989
吴思厥,https://weibo.com/7479083144,#肖战光点ifpi全球单曲榜第七#xz#肖战光点国际唱片协会全球单曲榜第七# 拜托，那可是肖战诶,3月10日 00:14,2,0,0,0.5297
Amy生活搭配师,https://weibo.com/6078763785,恭喜肖战！恭喜光点,3月10日 00:14,3,0,1,0.7833
Lithromanticc,https://weibo.com/6312319453,没有流媒加持，这个数据真的是能算进历史的。点点子厉害,3月10日 00:08,7,0,-1,0.2151
p小彭友,https://weibo.com/5175701212,恭喜肖战恭喜光点，继续努力！,5分钟前,1,0,1,0.8468
轻舞飞扬_wh2016,https://weibo.com/5859718327,恭喜歌手肖战 #肖战光点2020全球单曲畅销榜第七# 特别优秀，光点给人问上的力量和向阳而行的态度，我非常喜欢 @X玖少年团肖战DAYTOY,11分钟前,1,0,1,0.9113
执着眼前的风景,https://weibo.com/5541424043,天啦！恭喜肖战，恭喜光点，点点小公主出息了,13分钟前,1,0,0,0.6226
鹿鹭大神,https://weibo.com/7332147758,太棒了恭喜肖战,40分钟前,1,0,1,0.9039
Xi-huani,https://weibo.com/6083464732,笑死,3月10日 11:45,6,0,-1,0.2431
z阿喵仔Y,https://weibo.com/3031303284,恭喜肖战。我们会继续努力的！,3月10日 11:12,2,0,1,0.8852
不良人AJ,https://weibo.com/5176040672,没钱的我还没听过，我是个假粉,3月10日 11:04,2,0,-1,0.1473
AaIiHhTt-Cyn,https://weibo.com/2413183961,嘿嘿谢谢谢谢已经mark这些好听的歌曲,3月10日 10:51,1,0,1,0.8283
芹源一线牵,https://weibo.com/6025766233,恭喜肖战,3月10日 10:42,2,0,1,0.7932
橘子酱1122,https://weibo.com/3991309152,肖战光点确实好听！！恭喜肖战上榜！！,3月10日 10:41,3,0,1,0.8042
橘子酱1122,https://weibo.com/3991309152,恭喜肖战上榜！！中国音乐人加油！！,3月10日 10:41,2,0,1,0.8845
橘子酱1122,https://weibo.com/3991309152,上榜的音乐人都太厉害了，恭喜歌手肖战！！,3月10日 10:40,2,0,0,0.6881
召耳DAYTOY,https://weibo.com/6391646160,恭喜肖战，恭喜肖战的光点，以后要继续努力啊！,3月10日 10:38,4,0,1,0.8758
倾心肖战一人xz,https://weibo.com/6126439246,恭喜肖战也恭喜上榜的音乐人，,3月10日 10:35,1,0,1,0.799
玛丽静静的,https://weibo.com/5716477981,破界跨界闯世界。肖战牛气冲天,3月10日 10:33,2,0,0,0.4417
mksaner,https://weibo.com/6365153445,恭喜肖战！恭喜光点,3月10日 10:27,1,0,1,0.7833
董董dgc,https://weibo.com/5446624548,恭喜肖战，恭喜光点，肖战好厉害啊，这首歌真的很好听！,3月10日 10:19,3,0,1,0.8123
纸飞机58254,https://weibo.com/6271504356,恭喜肖战@X玖少年团肖战DAYTOY 恭喜光点,3月10日 10:12,1,0,1,0.9166
弱水三千1011,https://weibo.com/6027127768,#肖战光点2020全球单曲畅销榜第七# 厉害了点点子，恭喜肖战!#肖战冰球运动推广大使# 看过来看过来，没点想法吗？这歌适合运动会哦。@X玖少年团肖战DAYTOY,3月10日 10:05,1,0,1,0.9074
WHQ万合群,https://weibo.com/6097301659,恭喜肖战,3月10日 10:01,2,0,1,0.7932
悲伤而不自知,https://weibo.com/2572783671,恭喜肖战，恭喜光点，肖战正能量艺人,3月10日 09:58,2,0,1,0.86
会弹琴的九号0327,https://weibo.com/6865910594,恭喜肖战,3月10日 09:53,2,0,1,0.7932
蜜蜂徐徐1,https://weibo.com/5661795082,#肖战光点2020全球单曲畅销榜第七# 应该恭喜小飞侠，为了支持正义而支持肖战及歌曲光点出圈了,3月10日 08:42,3,0,1,0.9217
水墨花鸟鱼虫虾121212,https://weibo.com/6647266510,恭喜,3月10日 07:10,2,0,1,0.7884
执着的小房子1984,https://weibo.com/6364788616,#肖战光点2020全球单曲畅销榜第七# 棒棒的，加油，made  to  love,3月10日 00:13,4,0,1,0.905
时光Ace,https://weibo.com/7030612878,“肖战成为该榜历史上唯一入榜的华语男歌手。 ​​​我必须说一句肖战厉害,3月10日 00:09,3,0,0,0.6128
斯塔万格有极光和雪,https://weibo.com/6909287566,牛蛙牛蛙,28分钟前,1,0,-1,0.2886
桑上Lainka,https://weibo.com/lainka1005,恭喜肖战，恭喜光点！,31分钟前,1,0,1,0.8056
一直很安静-201211,https://weibo.com/6310003922,恭喜肖战《光点》荣登IFPI全球单曲畅销榜第七位这个世界级权威的音乐榜单上第一次也是唯一一个上榜前十的华语男歌手@X玖少年团肖战DAYTOY 让世界感受华语歌曲之美,32分钟前,1,0,1,0.9018
熙熙攘攘牛关道,https://weibo.com/5665080072,肖战真的好棒，光点好厉害！！！,32分钟前,1,0,1,0.92
小小滴土拨鼠,https://weibo.com/5991127941,恭喜肖战，优秀,36分钟前,1,0,1,0.8894
烟花柳巷七姑娘,https://weibo.com/r7777777r,恭喜肖战恭喜光点为你感到骄傲！请继续你的闯世界之旅吧，我在你身后支持你！,36分钟前,1,0,1,0.9052
ram1005,https://weibo.com/6545862379,恭喜歌手肖战,37分钟前,0,0,0,0.3807
一朵凝香,https://weibo.com/2303491272,恭喜肖战！恭喜光点！,38分钟前,1,0,1,0.7997
521愿你平安喜乐Sean,https://weibo.com/7308373420,恭喜肖战帅哥唯一入榜的华语男歌手！数字单曲《光点》，此前就All kill了 2020数字专辑销量冠军及歌手销量榜总冠军、华语新专辑销量榜TOP1、数字专辑囤货榜TOP1、巅峰畅销榜年榜TOP1实绩再➕1#肖战光点2020全球单曲畅销榜第七# xz#肖战#,39分钟前,2,0,1,0.792
忘记不知归露,https://weibo.com/6357937048,恭喜🎉 肖战,40分钟前,1,0,1,0.817
珊有慕曦慕有芝,https://weibo.com/5657515562,不值得,41分钟前,1,0,-1,0.1381
雾都XZ105,https://weibo.com/6833801481,恭喜肖战，恭喜光点@X玖少年团肖战DAYTOY,42分钟前,1,0,1,0.9169
清风明月思天涯,https://weibo.com/6016046140,#肖战光点2020年全球单曲畅销榜第七#,43分钟前,1,0,0,0.681
依骜,https://weibo.com/1479462783,#肖战光点2020全球单曲畅销榜第七# IFPI国际唱片业协会公布2020年全球数字单曲畅销榜（Global Digital Single Chart），肖战单曲《光点》第七位，恭喜@X玖少年团肖战DAYTOY ！,45分钟前,1,0,1,0.8849
是削铅笔啊,https://weibo.com/3217399302,哇哦！,51分钟前,1,0,1,0.8146
想去海边看看天空,https://weibo.com/2472301685,#肖战光点2020全球单曲畅销榜第七#,52分钟前,2,0,1,0.7046
平姐63,https://weibo.com/2595850965,恭喜肖战,3月10日 10:40,2,0,1,0.7932
若颜卿凝,https://weibo.com/2881811893,恭喜肖战 恭喜光点！！#肖战光点IFPI全球单曲榜第七#,20秒前,0,0,1,0.8166
唐三赞赞,https://weibo.com/6106167999,肖战超话恭喜最好的战战,20秒前,0,0,1,0.8478
一条路走的奶唧唧,https://weibo.com/7013281945,棒,4分钟前,0,0,1,0.8868
荫余_,https://weibo.com/3121464435,#肖战光点2020全球单曲畅销榜第七# 厉害,4分钟前,0,0,1,0.8535
今年第一个昵称,https://weibo.com/2251068054,挖藕,5分钟前,0,0,0,0.334
Doris雨汐,https://weibo.com/3030479343,恭喜肖战的光点取得如此成绩，每天手机铃声，起床铃声都是它，带给我每天的激情和动力！,6分钟前,0,0,1,0.8959
人间有正道1005,https://weibo.com/6006043687,中国唯一上榜歌手，肖战! 哇，感觉好骄傲啊！,6分钟前,0,0,1,0.8103
星星泡奶-,https://weibo.com/5706633635,恭喜肖战,7分钟前,0,0,1,0.7932
菓児_,https://weibo.com/maggiesguo,恭喜肖战,9分钟前,0,0,1,0.7932
乱逛的猫咪,https://weibo.com/2116906464,厉害了👍@X玖少年团肖战DAYTOY,10分钟前,0,0,1,0.9278
2718馨雨,https://weibo.com/5526452440,恭喜肖战,11分钟前,0,0,1,0.7932
醉挽清风半山居雾,https://weibo.com/1857149614,恭喜肖战！光点🐮🐮🐮！冲鸭,11分钟前,0,0,0,0.5749
美好的寄托是你,https://weibo.com/7295219377,#肖战# xz@X玖少年团肖战DAYTOY 肖战,15分钟前,0,0,1,0.9237
GloriaAlx,https://weibo.com/3293324173,不要把自己的偏见和厌恶带到这些事情上，真的没必要,17分钟前,0,0,-1,0.2615
怪乖宝宝宝,https://weibo.com/5748356352,恭喜宝贝,18分钟前,0,0,1,0.8062
桃桃五,https://weibo.com/6359938803,恭喜肖战！,21分钟前,0,0,1,0.8183
狐狸的桃红色矢车菊,https://weibo.com/7373740627,#肖战光点2020全球单曲畅销榜第七# 看到中国人名字出现在IFPI这个权威榜单上就是很骄傲！！！@X玖少年团肖战DAYTOY,21分钟前,0,0,1,0.9185
有钱庆庆,https://weibo.com/5993585903,恭喜光点  恭喜肖战,14分钟前,0,0,1,0.7138
惟爱惟肖,https://weibo.com/6910739161,光点因爱而生,22分钟前,0,0,1,0.8562
YanXZ1005,https://weibo.com/5913479278,恭喜肖战,22分钟前,0,0,1,0.7932
2011-qiao,https://weibo.com/1111q,恭喜恭喜,23分钟前,0,0,1,0.7961
xhtz感伤,https://weibo.com/7305441826,恭喜肖战,24分钟前,0,0,1,0.7932
RabbitsTales,https://weibo.com/7276686613,恭喜肖战恭喜光点 🎉🎉🎉🎉🎉,24分钟前,0,0,1,0.7519
月在天遮不得,https://weibo.com/yuezaitianzhebude,恭喜肖战！,25分钟前,0,0,1,0.8183
xier_lee,https://weibo.com/xierlee,感谢每一位音乐人的付出，把优秀的音乐分享给了大家，让每个人的生活因歌声而更加美好！谢谢！上榜所有的音乐人都很优秀，为肖战光点上榜骄傲！#肖战光点2020全球单曲畅销榜第七#,26分钟前,0,0,1,0.8983
叫hhhhhhh7爷,https://weibo.com/3252219594,恭喜肖战！！！！,47分钟前,0,0,1,0.831
微醺小殿下,https://weibo.com/zy70110,恭喜肖战！#肖战光点2020全球单曲畅销榜第七#,48分钟前,0,0,1,0.8178
赞赞手里的皮卡丘,https://weibo.com/3871143473,恭喜歌手肖战！继续努力！ @X玖少年团肖战DAYTOY,48分钟前,0,0,1,0.8956
别闹了小雅,https://weibo.com/5572579804,恭喜肖战，光点好争气啊,49分钟前,0,0,0,0.6735
hello星光smile,https://weibo.com/2667050421,恭喜光点，恭喜肖战🎉,50分钟前,0,0,1,0.7692
小鱼儿XQ,https://weibo.com/6494093513,恭喜肖战恭喜光点@X玖少年团肖战DAYTOY,52分钟前,1,0,1,0.9167
永远的大长腿呀,https://weibo.com/3229168860,肖战厉害了,54分钟前,0,0,1,0.7535
用兔小牙啃坚果,https://weibo.com/7429414564,真的厉害,56分钟前,0,0,1,0.8546
喜欢小虎牙吗朋友-,https://weibo.com/7307478636,恭喜肖战！！！,56分钟前,0,0,1,0.821
念念的叨,https://weibo.com/7085266606,恭喜肖战，恭喜光点,56分钟前,0,0,1,0.7909
奶油七分糖,https://weibo.com/7171403739,肖战牛逼,60分钟前,0,0,1,0.785
我们的夏天97,https://weibo.com/1818628091,上榜所有的音乐人都很优秀，为肖战光点上榜骄傲,3月10日 12:13,0,0,1,0.88
我们的夏天97,https://weibo.com/1818628091,上榜所有的音乐人都很优秀，为肖战光点上榜骄傲,3月10日 12:13,0,0,1,0.88
小雪36822,https://weibo.com/6354517632,恭喜肖战,10秒前,0,0,1,0.7932
繁星天幕之深蓝,https://weibo.com/7459545003,恭喜肖战！恭喜《光点》！,10秒前,0,0,1,0.78
黑七玛乌达,https://weibo.com/5874371631,救命啊大家长点脑子吧,10秒前,0,0,-1,0.1961
第1207号站台,https://weibo.com/2752247051,恭喜肖战！,30秒前,0,0,1,0.8183
我想要两颗西柚my,https://weibo.com/6576801943,丢人,30秒前,0,0,-1,0.1352
用户玉紫嫣,https://weibo.com/7423270156,就是很棒呢,30秒前,1,0,1,0.9013
兔子狮子一起玩耍,https://weibo.com/7004079150,恭喜肖战,30秒前,0,0,1,0.7932
一笑倾江湖,https://weibo.com/7399669394,恭喜歌手肖战！恭喜《光点》！向阳而生，向爱而行！,30秒前,1,0,1,0.7611
骄傲的奥德赛,https://weibo.com/3968940699,好听的光点，好看的肖先生，好人品的战总，@X玖少年团肖战DAYTOY 恭喜上全球单曲畅销榜@X玖少年团肖战DAYTOY,30秒前,0,0,1,0.9247
果果今天不吃饭,https://weibo.com/7474173183,牛逼就对了,30秒前,0,0,1,0.7839
摘星星的兔崽子,https://weibo.com/3886771538,我日抄袭歌上去，好丢人,40秒前,0,0,-1,0.1416
-知莫-,https://weibo.com/5607451845,年度搞笑新闻,40秒前,0,0,0,0.3814
宾利516,https://weibo.com/5967360831,肖战太厉害了，值得我们骄傲,40秒前,1,0,1,0.9247
周欧尼vivi,https://weibo.com/6329098602,恭喜肖战,40秒前,0,0,1,0.7932
拉拉La-,https://weibo.com/6333476208,我只会说🐂🍺啊啊啊啊啊啊啊啊,40秒前,0,0,0,0.419
铅笔超级想有钱,https://weibo.com/TFBOYSxujia,哇！！光点太争气了吧！为国争光了,40秒前,0,0,0,0.4019
想要纹身呀tatto,https://weibo.com/5975359666,恭喜肖战，恭喜光点，继续加油,1分钟前,0,0,1,0.8995
等到滑雪双综就改名,https://weibo.com/6072415716,恭喜肖战！！！！！！！,1分钟前,0,0,1,0.8278
不忘肖郎,https://weibo.com/5238358288,恭喜肖战,1分钟前,0,0,1,0.7932
ionlyhope,https://weibo.com/6570621313,呵呵 他也配,1分钟前,0,0,-1,0.188
Annnnn花,https://weibo.com/weilele23,恭喜肖战,1分钟前,0,0,1,0.7932
枪手陈队长,https://weibo.com/6548944169,恭喜肖战、继续努力,1分钟前,1,0,1,0.8651
糖醋排骨1005,https://weibo.com/1788109853,终于有中国人的歌曲站上世界榜单！肖战真棒！,1分钟前,0,0,1,0.8992
不禁一夏,https://weibo.com/7497716605,#肖战光点2020全球单曲畅销榜第七#战哥 🐮🍺,1分钟前,0,0,1,0.8926
夏天喜欢你6,https://weibo.com/7375582296,恭喜肖战！,1分钟前,0,0,1,0.8183
温嘉琦-WJQWRITE,https://weibo.com/2950560371,莫大的讽刺,2分钟前,0,0,-1,0.1501
浅墨AJ,https://weibo.com/5661514233,恭喜光点，恭喜肖战,2分钟前,0,0,1,0.768
肖兔子先生的小可爱,https://weibo.com/5472922874,恭喜肖战，恭喜光点。,2分钟前,0,0,1,0.7817
candy幸福99,https://weibo.com/7304495411,恭喜肖战，继续努力哦！,2分钟前,1,0,1,0.8799
我依然是我Smile,https://weibo.com/7404099442,恭喜肖战，聚点点星光成万丈光芒。,2分钟前,0,0,1,0.8195
喵家小咒,https://weibo.com/7311944868,恭喜光点，恭喜肖战@X玖少年团肖战DAYTOY,2分钟前,0,0,1,0.91
兔牙警告嘶,https://weibo.com/3198706174,@X玖少年团肖战DAYTOY 肖哥salute！,2分钟前,0,0,1,0.9309
向阳二生1005,https://weibo.com/7297629217,恭喜肖战，恭喜点点小公主,2分钟前,0,0,1,0.831
柒个小临子DAYTOY,https://weibo.com/6040073584,哥哥真棒！继续努力，发光发热！@X玖少年团肖战DAYTOY,2分钟前,0,0,1,0.9251
sunnykids1212,https://weibo.com/1205199423,恭喜肖战，恭喜光点,2分钟前,0,0,1,0.7909
情诗的第一页,https://weibo.com/2517030923,恭喜战哥！@X玖少年团肖战DAYTOY,2分钟前,0,0,1,0.9306
爷爷的小棉袄zz,https://weibo.com/7490882685,肖战很棒！加油吧,2分钟前,0,0,1,0.9141
只为心中的肖战,https://weibo.com/6937514850,恭喜肖战！恭喜光点！,2分钟前,0,0,1,0.7997
wang夏目小妖,https://weibo.com/3807726138,恭喜肖战🎉 🎉🎉,2分钟前,0,0,1,0.7821
人定胜天stbz,https://weibo.com/7354298477,榜单建立88年来第一位上榜的华语男歌手，恭喜肖战！,2分钟前,0,0,0,0.6078
孙小妞0414,https://weibo.com/3910798314,恭喜肖战,2分钟前,0,0,1,0.7932
一拳打死5个,https://weibo.com/5393353134,……什么这是,2分钟前,0,0,-1,0.1548
南芋DAYTOY,https://weibo.com/5747218069,#肖战# #肖战光点2020全球单曲畅销榜第七# 太棒啦,3分钟前,0,0,1,0.9124
兴兴想吃小熊饼干,https://weibo.com/6969762281,@回收旧对象 内娱完蛋了😅,3分钟前,0,0,-1,0.168
晓Wuli星辰,https://weibo.com/6607922886,恭喜肖战,3分钟前,1,0,1,0.7932
i星琑梢谙95,https://weibo.com/7272362224,恭喜肖战,3分钟前,0,0,1,0.7932
甜美甜甜的,https://weibo.com/7306984556,专业,3分钟前,0,0,1,0.7784
S-DIDIDI,https://weibo.com/6610174531,#肖战光点国际唱片协会全球单曲榜第七# #肖战光点2020全球单曲畅销榜第七# 你好好发光，我好好努力  你万丈光芒，我努力跟上  @X玖少年团肖战DAYTOY,3分钟前,0,0,1,0.8865
金水相生9佐金平木,https://weibo.com/3115084273,恭喜肖战,3分钟前,0,0,1,0.7932
桃味悄悄子,https://weibo.com/7310979853,恭喜肖战 恭喜光点,3分钟前,0,0,1,0.7366
兔子的正能量,https://weibo.com/2245171303,恭喜呀，为上榜的歌手们点赞，肖战光点棒棒的,3分钟前,0,0,1,0.8415
静静地颜好的,https://weibo.com/5105308477,能在这上面，看着都好厉害！！肖战太棒了，加油加油加油肖战,3分钟前,0,0,1,0.9178
吸一口樱桃味的布丁,https://weibo.com/5736591011,恭喜肖战,3分钟前,0,0,1,0.7932
就是想要夸夸你,https://weibo.com/7355413398,肖战好厉害，光点很不错,3分钟前,0,0,1,0.8661
肖致岸,https://weibo.com/6631163477,恭喜肖战唯一入榜的华语男歌手！数字单曲《光点》，此前就All kill了 2020数字专辑销量冠军及歌手销量榜总冠军、华语新专辑销量榜TOP1、数字专辑囤货榜TOP1、巅峰畅销榜年榜TOP1实绩再➕1#肖战光点2020全球单曲畅销榜第七#,3分钟前,0,0,1,0.727
